case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_count,all_finite,maximum_signal_relative_defect,maximum_side_weighted_gamma_score,maximum_contraction_envelope_ratio,minimum_signal,maximum_condition_proxy,traditional_signal_gate,maximum_fd_relative_error,maximum_structure_relative_error,actual_forward_branch_changed,diagnostic_state_changed,ideal_reference_jvp_relative_error,ideal_reference_vjp_relative_error,ideal_reference_is_gate
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,1.155469561891239e-07,324.66676077323586,509.68687994328087,0.0006439467740388889,1567.4206659949286,False,1.1290898787833725e-11,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,1.155469561891239e-07,495.42918905939837,780.5100345323284,0.0006439467740388889,1567.4206659949286,False,1.1290898787833725e-11,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,9.240794207656782e-16,3.1507088000141294e-05,4.9202332728155955e-05,0.018772450040489393,53.76684672190925,True,5.83947247856319e-12,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,1.1554567864951229e-05,13514.148295578698,20921.130870149183,0.0006439541402446146,1567.4026779892788,False,5.83947247856319e-12,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,1.1554567864951229e-05,22721.061408604673,35451.38275884997,0.0006439541402446146,1567.4026779892788,False,7.453272493884497e-12,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,1.1554567864951229e-05,32466.67669770492,50968.68878585963,0.0006439541402446146,1567.4026779892788,False,1.1290898787833725e-11,0.0,False,False,0.0,0.0,False
trial-19__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,1.1554567864951229e-05,49542.91798051428,78051.00085823188,0.0006439541402446146,1567.4026779892788,False,1.1290898787833725e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,1.5064342715052751e-10,5.136285293000078,8.020963999044824,0.01877245004331733,53.76684873200645,False,6.922092917196459e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,1.5064342715052751e-10,5.136285293000078,8.020963999044824,0.0006439466996327725,1567.4208476940578,False,6.922092917196459e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,1.5064342715052751e-10,5.136285293000078,8.020963999044824,0.0006439466996327725,1567.4208476940578,False,6.922092917196459e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,1.5064342715052751e-10,5.136285293000078,8.020963999044824,0.0006439466996327725,1567.4208476940578,False,6.922092917196459e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,1.5064342715052751e-10,5.136285293000078,8.020963999044824,0.0006439466996327725,1567.4208476940578,False,6.922092917196459e-11,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,1.5064323269536305e-08,513.6278739524985,802.095376495805,0.018772450323283642,53.766847930144884,False,6.724459932700325e-09,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,1.5064323269536305e-08,513.6278739524985,802.095376495805,0.0006439466996327725,1567.4208476940578,False,6.724459932700325e-09,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.5064323269536305e-08,513.6278739524985,802.095376495805,0.0006439466996327725,1567.4208476940578,False,6.724459932700325e-09,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,1.5064323269536305e-08,513.6278739524985,802.095376495805,0.0006439466996327725,1567.4208476940578,False,6.724459932700325e-09,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,1.5064323269536305e-08,513.6278739524985,802.095376495805,0.0006439466996327725,1567.4208476940578,False,6.724459932700325e-09,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,1.5064300751371798e-06,51362.78721777496,80209.53737212127,0.018772478319915308,53.76676774410809,False,6.722703401316095e-07,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,1.5064300751371798e-06,51362.78721777496,80209.53737212127,0.0006439466996327725,1567.4208476940578,False,6.722703401316095e-07,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,1.5064300751371798e-06,51362.78721777496,80209.53737212127,0.0006439466996327725,1567.4208476940578,False,6.722703401316095e-07,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,1.5064300751371798e-06,51362.78721777496,80209.53737212127,0.0006439466996327725,1567.4208476940578,False,6.722703401316095e-07,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,1.5064300751371798e-06,51362.78721777496,80209.53737212127,0.0006439466996327725,1567.4208476940578,False,6.722703401316095e-07,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,0.00015062054450782757,5136278.712332231,8020953.71936729,0.01877527798308248,53.75875034807237,False,6.722486202555188e-05,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,0.00015062054450782757,5136278.712332231,8020953.71936729,0.0006439466996327725,1567.4208476940578,False,6.722486202555188e-05,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,0.00015062054450782757,5136278.712332231,8020953.71936729,0.0006439466996327725,1567.4208476940578,False,6.722486202555188e-05,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,0.00015062054450782757,5136278.712332231,8020953.71936729,0.0006439466996327725,1567.4208476940578,False,6.722486202555188e-05,0.0,False,False,0.0,0.0,False
trial-19__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,0.00015062054450782757,5136278.712332231,8020953.71936729,0.0006439466996327725,1567.4208476940578,False,6.722486202555188e-05,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,9.2407942076508e-16,3.150708681756905e-05,4.9202330996472704e-05,0.018772450040501546,53.76684874007105,True,5.9281043255019785e-12,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,4.882680976542817e-15,3.150708681756905e-05,4.9202330996472704e-05,0.0006439466996334879,1567.4208476923106,True,5.9281043255019785e-12,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,4.882680976542817e-15,3.150708681756905e-05,4.9202330996472704e-05,0.0006439466996334879,1567.4208476923106,True,7.78796088637293e-12,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,4.882680976542817e-15,4.726139885675018e-05,7.419458298888772e-05,0.0006439466996334879,1567.4208476923106,True,1.1333019075915057e-11,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,7.878612759016875e-15,4.726139885675018e-05,7.419458298888772e-05,0.0006439466996334879,1567.4208476923106,True,1.1333019075915057e-11,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,0.0,0.0,0.0,0.01877245004046426,53.7668487402244,True,6.724574061332282e-12,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,1.8015409143793627e-14,2.107046244020614e-05,3.261899171855078e-05,0.0006439466987954292,1567.4208497335737,True,6.840984695599251e-11,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.8015409143793627e-14,4.726116835055852e-05,7.374099966344729e-05,0.0006439466987954292,1567.4208497335737,True,1.6102459512737175e-10,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,1.8015409143793627e-14,4.726116835055852e-05,7.374099966344729e-05,0.0006439466987954292,1567.4208497335737,True,3.0147525636168093e-10,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,1.8015409143793627e-14,4.726116835055852e-05,7.376036007774687e-05,0.0006439466987954292,1567.4208497335737,True,3.0147525636168093e-10,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,3.6963176804504045e-16,1.2602834727109071e-05,1.968093239813571e-05,0.018772450053756495,53.76684870177764,True,1.1236346713200985e-08,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,2.7444035278538052e-14,3.209799418484206e-05,4.96906135525568e-05,0.0006439466802950102,1567.4208947542027,True,1.7584671142914012e-08,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,2.7444035278538052e-14,3.209799418484206e-05,4.96906135525568e-05,0.0006439466802950102,1567.4208947542027,True,1.7584671142914012e-08,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,2.7444035278538052e-14,3.209799418484206e-05,4.96906135525568e-05,0.0006439466802950102,1567.4208947542027,True,1.7584671142914012e-08,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,2.7444035278538052e-14,3.209799418484206e-05,4.96906135525568e-05,0.0006439466802950102,1567.4208947542027,True,1.7584671142914012e-08,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,7.392631924853543e-16,2.5205669344088195e-05,3.9361864428647035e-05,0.01877245877906926,53.766823947489684,True,1.6247679786181608e-06,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,1.5153161242840496e-15,2.5205669344088195e-05,3.9361864428647035e-05,0.0006439461308431516,1567.4222390530551,True,1.6247679786181608e-06,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,3.695315099206918e-15,2.5205669344088195e-05,3.9361864428647035e-05,0.0006439461308431516,1567.4222390530551,True,1.7607430008499205e-06,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,1.0836392271505123e-14,2.5205669344088195e-05,3.9361864428647035e-05,0.0006439461308431516,1567.4222390530551,True,2.96949537408531e-06,0.0,False,False,0.0,0.0,False
trial-19__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,1.0836392271505123e-14,2.835608472374473e-05,4.402331242852809e-05,0.0006439461308431516,1567.4222390530551,True,3.100049165181533e-06,0.0,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,1,True,1.065105748002281e-14,8.548958170643699e-05,0.00013393382932053069,0.004397453862137404,228.40046639383758,True,5.005135216516851e-12,1.703594480820547e-12,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,2,True,1.065105748002281e-14,8.548958170643699e-05,0.00013393382932053069,0.004397453862137404,228.40046639383758,True,7.567446633762972e-12,1.703594480820547e-12,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,4,True,1.065105748002281e-14,8.548958170643699e-05,0.00013393382932053069,0.0013889826588300062,723.1051494218037,True,1.044782106909908e-11,1.703594480820547e-12,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,8,True,1.065105748002281e-14,8.548958170643699e-05,0.00013393382932053069,0.0013889826588300062,723.1051494218037,True,1.044782106909908e-11,1.703594480820547e-12,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,16,True,1.065105748002281e-14,8.548958170643699e-05,0.00013393382932053069,0.0013889826588300062,723.1051494218037,True,1.0846462805326202e-11,2.6133899318070817e-12,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,structure_direct,1,True,3.1558688808731514e-15,2.5330246431537773e-05,3.968409757648297e-05,0.004397453865058808,228.40046624209256,True,3.795305885937594e-12,2.125846394458272e-10,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,structure_direct,2,True,3.1558688808731514e-15,2.5330246431537773e-05,3.968409757648297e-05,0.004397453865058808,228.40046624209256,True,6.764572781226567e-12,2.125846394458272e-10,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,structure_direct,4,True,5.151780905481159e-15,2.5330246431537773e-05,3.968409757648297e-05,0.0013889826585581492,723.1051495633027,True,8.314240046351864e-12,2.125846394458272e-10,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,structure_direct,8,True,5.151780905481159e-15,4.432823917447457e-05,6.800006801540273e-05,0.0013889826585581492,723.1051495633027,True,8.314240046351864e-12,2.125846394458272e-10,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,structure_direct,16,True,5.151780905481159e-15,4.749456518987248e-05,7.47921027777194e-05,0.0013889826585581492,723.1051495633027,True,9.826806984622102e-12,2.125846394458272e-10,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,1,True,1.380692632538253e-15,1.1081982813886565e-05,1.7361792689749244e-05,0.004397453874116048,228.40046576978457,True,8.704870301969992e-12,1.1350715643987824e-08,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,2,True,1.380692632538253e-15,1.266524522011629e-05,1.958229683085385e-05,0.004397453874116048,228.40046576978457,True,8.704870301969992e-12,1.1350715643987824e-08,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,4,True,1.3738082445462215e-14,3.482907762931006e-05,5.392695928081991e-05,0.0013889826554394993,723.105151180916,True,1.2595431437021901e-11,3.68160565445045e-08,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,8,True,1.3738082445462215e-14,4.4327292854742976e-05,6.901373766642463e-05,0.0013889826554394993,723.105151180916,True,1.2595431437021901e-11,3.68160565445045e-08,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,16,True,1.3738082445462215e-14,4.4327292854742976e-05,6.901373766642463e-05,0.0013889826554394993,723.105151180916,True,1.534902444429597e-11,3.68160565445045e-08,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,1,True,2.7613884537410344e-15,2.216396541677356e-05,3.4723584899483196e-05,0.004397448796233881,228.4007316952858,True,7.229270331335445e-12,1.3186237156655546e-06,False,False,0.0,0.0,False
trial-19__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,19,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,2,True,2.8952238061004726e-15,6.332622549497027e-05,9.791148275624957e-05,0.004397448796233881,228.4007316952858,True,7.229270331335445e-12,1.3186237156655546e-06,False,False,0.0,0.0,False
